Заказчик,Область,Адрес,Код,Дата готовности,цена,Дата оплаты *,profit,Вид работ,№
"ООО ""ВКФ ""Алькада""",Черкаська ,"Черкаська обл., Уманський р-н, с. Орадівка, вежа ПрАТ ""ВФ Україна»",UQ1619,16.06.2023,3500,23.06.2023,470,отчет,№23
"ООО ""ВКФ ""Алькада""",Черкаська ,"Черкаська обл., Уманський р-н, с. Собківка, вежа ПрАТ ""ВФ Україна»",UQ1621,19.06.2023,3500,12.07.2023,470,отчет,№24
"ООО ""ВКФ ""Алькада""",Запорізька ,"Запорізька обл., смт Новомиколаївка, вул. Молодіжна, 1а",UZ0625,22.06.2023,3200,12.07.2023,470,отчет,№24
"ООО ""ВКФ ""Алькада""",Запорізька ,"Запорізька обл., Вільнянський р-н, с. Миролюбівка",UZ0652,23.06.2023,3200,12.07.2023,470,отчет,№24
"ООО ""ВКФ ""Алькада""",Черкаська ,"Черкаська обл., Смілянський р-н, с. Попівка",TUQ0729,29.06.2023,3200,19.07.2023,470,отчет,№25
"ООО ""ВКФ ""Алькада""",Чернігівська,"Чернігівська обл., Козелецький р-н, с. Лемеші, вежа ПрАТ ""ВФ Україна""",UI0638,28.06.2023,3500,19.07.2023,470,отчет,№25
"ООО ""ВКФ ""Алькада""",Чернігівська,"Чернігівська обл., Ніжинський р-н., с. Мала Кошелівка, вежа ПрАТ ""ВФ Україна""",UI0788,07.07.2023,3500,19.07.2023,470,отчет,№25
"ООО ""ВКФ ""Алькада""",Чернігівська,"Чернігівська обл., Сосницький р-н, с. Покровське, вежа ТОВ ""УкрТауер""",UI1886,05.07.2023,3200,19.07.2023,470,отчет,№25
"ООО ""ВКФ ""Алькада""",Чернігівська,"Чернігівська обл., Коропський р-н, с. Карацюбине, вежа ТОВ ""УкрТауер""",UI2641,18.07.2023,3200,08.08.2023,470,отчет,№27
"ООО ""ВКФ ""Алькада""",Чернігівська,"Чернігівська обл., Борзнянський р-н, с. Оленівка, вежа ТОВ ""УкрТауер""",UI1898,12.07.2023,3200,08.08.2023,470,отчет,№27
"ООО ""ВКФ ""Алькада""",Київська,"Кuї6ськіu обл., Білоцеркі6ського р-ну, 
с. Терезuне ",UA2668,10.07.2023,3200,28.07.2023,470,отчет,№26
"ООО ""ВКФ ""Алькада""",Київська,"Київська обл., Бориспільський р-н, с. Гора, вежа ТОВ ""ЮТК""",TUA0705,10.07.2023,3200,28.07.2023,470,отчет,№26
"ООО ""ВКФ ""Алькада""",Черкаська ,"Черкаська обл., Уманський р-н, м. Умань, вул. Визволителів, 31, вежа ПрАТ ""ВФ Україна»",UQ1993,05.07.2023,3500,28.07.2023,470,отчет,№26
"ООО ""ВКФ ""Алькада""",Київська,"Киїська обл., Білоцерківський р-н, с. Гейсіха, вежа ПрАТ ""ВФ Україна",UA5695,07.08.2023,3500,24.08.2023,470,отчет,№29
"ООО ""ВКФ ""Алькада""",Вінницька ,"Вінницька обл., Вінницький р-н, с. Степанівка., щогла ПрАТ ""Київстар""",KIE VIN STE,10.08.2023,3500,24.08.2023,470,отчет,№29
"ООО ""ВКФ ""Алькада""",Черкаська ,"Черкаська обл., Уманський р-н, м. Христинівка, вул. Першотравнева, 1, щогла ТОВ ""ЮТК""",TUQ0604,21.07.2023,3200,08.08.2023,470,отчет,№27
"ООО ""ВКФ ""Алькада""",Київська,"Киев Максименко , 26 предварительный анализ",KI0305,22.08.2023,3500,31.08.2023,470,отчет,№30
"ООО ""ВКФ ""Алькада""",Черкаська ,"Запорізька обл., Оріхівський р-н,
смт Комишуваха, СОУ-22",TUZ0620,28.07.2023,3200,17.08.2023,470,отчет,№28
"ООО ""ВКФ ""Алькада""",Черкаська ,"Запорізька обл., Вільнянський р-н., с. Вільноандріївка, пров.Робітничий, 4",UZ0961,27.07.2023,3200,17.08.2023,470,отчет,№28
"ООО ""ВКФ ""Алькада""",Київська,"Киїська обл., Білоцерківський р-н, с. Кошів, вежа ПрАТ ""ВФ Україна»",UA5796,03.08.2023,3500,17.08.2023,470,отчет,№28
"ООО ""ВКФ ""Алькада""",Запорізька ,"Запорізька обл., м. Запоріжжя, вул. Верхня, 1, металева труба",UZ1749,25.08.2023,3200,06.09.2023,470,отчет,№31
"ООО ""ВКФ ""Алькада""",Київська,"Киїська обл., Бориспільський р-н, с. Головурів,  вежа ПрАТ ""ВФ Україна»",UA2519,11.08.2023,3500,24.08.2023,470,отчет,№29
"ООО ""ВКФ ""Алькада""",Київська,"Київська обл., Бориспільський р-н., с. Вишеньки, вул. Срібнокільська 2-В,  вежа ПрАТ ""ВФ Україна»",UA3559,17.08.2023,3500,31.08.2023,470,отчет,№30
"ООО ""ВКФ ""Алькада""",Запорізька ,"Запорізька обл., м. Вільнянськ, вул. Бочарова, 16",UZ0962,16.08.2023,3200,31.08.2023,470,отчет,№30
"ООО ""ВКФ ""Алькада""",Вінницька ,"Вінницька обл., Чечельницький р-н, с. Стратіївка, щогла ПрАТ ""Київстар"" KIE VIN STI UB1706",UB1706,24.08.2023,3500,06.09.2023,470,отчет,№31
"ООО ""ВКФ ""Алькада""",Вінницька ,"Вінницька обл., Бершадський р-н, с. Осіївка, щогла ПрАТ ""Київстар"" KIE VIN OSI UB1994",UB1994,24.08.2023,3500,06.09.2023,470,отчет,№31
"ООО ""ВКФ ""Алькада""",Запорізька ,"Запорізька обл., Запорізький р-н, с. Шевченківське, вежа VF
UZ2610",UZ2610,18.08.2023,3500,31.08.2023,470,отчет,№30
"ООО ""ВКФ ""Алькада""",Черкаська ,"Черкаська обл, Шполянський р-н, с. Журавка, щогла ТОВ ""ЮТК""",TUQ0738,28.08.2023,3500,06.09.2023,470,отчет,№31
"ООО ""ВКФ ""Алькада""",Черкаська ,"Черкаська обл, Драбівський р-н, с. Білоусівка, територія автопарку КСП, щогла ТОВ ""ЮТК""
",TUQ0946,06.09.2023,3200,12.09.2023,470,отчет,№32
"ООО ""ВКФ ""Алькада""",Черкаська ,"Черкаська обл, Чорнобаївський р-н, с. Великі Канівці,, щогла ТОВ ""ЮТК""",TUQ0711,14.09.2023,3500,to the act,470,отчет,№
"ООО ""ВКФ ""Алькада""",Черкаська ,"Черкаська обл, Кам""янський р-н, с. Телепине, вул. Леніна 2, щогла ТОВ ""ЮТК""",TUQ0625 ,30.08.2023,3200,12.09.2023,470,отчет,№32
"ООО ""ВКФ ""Алькада""",Черкаська ,"Черкаська обл, Жашківський р-н, с. Тетерівка, вежа ТОВ ""ЮТК""",TUQ0893 ,08.09.2023,3500,to the act,470,отчет,№33
"ООО ""ВКФ ""Алькада""",Черкаська ,"м. Запоріжжя, вул. Новокузнецька, 41",TUZ3928,11.09.2023,3500,to the act,470,отчет,№
"ООО ""ВКФ ""Алькада""",Черкаська ,"м. Запоріжжя, вул. Бочарова, 1",TUZ0999,31.08.2023,3200,12.09.2023,470,отчет,№32
"ООО ""ВКФ ""Алькада""",Черкаська ,"Запорізька обл., Запорізький р-н, с. Лукашеве",TUZ0862,07.09.2023,3200,to the act,470,отчет,№33
"ООО ""ВКФ ""Алькада""",Черкаська ,"Черкаська обл., Монастирищенський р-н, с.
Лукашівка, вул. Набережна",TUQ1717 ,in progress,3500,2,470,отчет,№
"ООО ""ВКФ ""Алькада""",Черкаська ,"Черкаська обл., Черкаський р-н с.Трушевці, вежа ПрАТ ""ВФ Україна»",UQ1825 ,05.09.2023,3500,12.09.2023,470,отчет,№32
"ООО ""ВКФ ""Алькада""",Чернігівська,"Чернігівська обл., Носівський р-н, с. Коломійцівка, щогла ТОВ ""ЮТК""",TUI0938,13.09.2023,3200,to the act,470,отчет,№
"ООО ""ВКФ ""Алькада""",Запорізька ,"Запорізька обл. Запорізький район,
с. Привітне, вежа ПрАТ ""ВФ Україна""",UZ3737,15.09.2023,3500,to the act,470,отчет,№
"ООО ""ВКФ ""Алькада""",Київська,"Київська обл., Броварський р-н, с. Красилівка, вул. Варшавська, 2, вежа ПрАТ ""ВФ Україна»",UA2652,11.09.2023,3500,to the act,470,отчет,№
"ООО ""ВКФ ""Алькада""",Запорізька ,"м. Запоріжжя, Оріхівське шосе, 14",UZ0922,in progress,3200,3,470,отчет,№
"ООО ""ВКФ ""Алькада""",Запорізька ,"Запорізька обл., Запорізький р-н, с. Новоолександрівка, вул. Шкільна, 14 ",UZ0857,in progress,3200,1,470,отчет,№
"ООО ""ВКФ ""Алькада""",Київська,"Київська обл., м. Фастів, вул. Бишівська, 2, вежа ТОВ ""ЮТК""",TUA2745,in progress,3200,1,470,отчет,№
"ООО ""ВКФ ""Алькада""",Київська,"Київська обл., Білоцерківський р-н, с. Рогізна, вежа ПрАТ ""ВФ Україна""
",TUA5569,in progress,3200,1,470,отчет,№
"ООО ""ВКФ ""Алькада""",Київська,"Київська обл., Яготинський р-н, с.Черняхівка, вежа ТОВ ""ЮТК""
",TUA1602,in progress,3200,1,470,отчет,№
"ООО ""ВКФ ""Алькада""",Київська,"Київська обл., Білоцерківський р-н, с. Тарасівка, вежа ТОВ ""ЮТК""
",TUA5797,in progress,3200,1,470,отчет,№
"ООО ""ВКФ ""Алькада""",Київська,"Київська обл., Фастівський р-н, с. Мотовилівка, вул. Польова, опора ТОВ ""ЮТК""",TUA5560,in progress,3200,1,470,отчет,№
"ООО ""ВКФ ""Алькада""",Київська,"Київ, вул. Кубанської України, 2, санаторій",TUA5909,in progress,3200,1,470,отчет,№
"ООО ""ВКФ ""Алькада""",Київська,"Київська обл., Білоцерківський р-н, с. Рогізна, вежа ПрАТ ""ВФ Україна""",UA0596,in progress,3500,1,470,отчет,№
"ООО ""ВКФ ""Алькада""",Київська,"Київська обл., Бучанський р-н, с. Микуличі, пров. Шляховий, 10а, вежа АТ ""Укрзалізниця""
",UA0620 ,in progress,3200,1,470,отчет,№
